2012,01,01,00,0.7,0.99,0.37,47.03,1
2012,01,01,01,0.79,1,0.42,44.5,1
2012,01,01,02,0.83,2,0.27,43.08,1
2012,01,01,03,0.85,2.11,0.2,42.19,1
2012,01,01,04,0.87,3.12,0,40.49,1
2012,01,01,05,0.91,6.6,0,39.6,1
2012,01,01,06,0.91,5.6,0,39.13,1
2012,01,01,07,0.91,5.09,0,38.15,1
2012,01,01,08,0.94,5.18,0,37.79,1
2012,01,01,09,0.86,3.42,0.17,41.38,1
2012,01,01,10,0.74,6.74,0.17,45.56,1
2012,01,01,11,0.6,8.56,0.17,50.42,1
2012,01,01,12,0.56,8.89,0.41,53.02,1
2012,01,01,13,0.52,11.07,0.41,54.63,1
2012,01,01,14,0.49,10.92,0.68,56.57,2
2012,01,01,15,0.51,10.59,0.95,56.06,2
2012,01,01,16,0.45,5.62,0.82,59.31,2
2012,01,01,17,0.57,5.38,1,57.4,2
2012,01,01,18,0.62,12.15,0.88,56.12,2
2012,01,01,19,0.62,9.59,0.83,55.29,2
2012,01,01,20,0.67,8.87,0.96,55.71,2
2012,01,01,21,0.59,9.61,0.68,55.97,2
2012,01,01,22,0.51,11.63,0.22,54.51,1
2012,01,01,23,0.41,16.88,0.17,51.67,1
2012,01,02,00,0.43,15.06,0.17,48.57,1
2012,01,02,01,0.37,19.11,0.17,47.58,1
2012,01,02,02,0.36,14.15,0.58,46.64,1
2012,01,02,03,0.45,19.19,0.86,44.92,2
2012,01,02,04,0.44,16.35,0.71,40.72,2
2012,01,02,05,0.39,14.37,0.25,39.49,1
2012,01,02,06,0.32,16,0.23,38.3,1
2012,01,02,07,0.34,12.02,0.17,37.58,1
2012,01,02,08,0.37,4.96,0.17,36.75,1
2012,01,02,09,0.34,8.1,0.25,38.44,1
2012,01,02,10,0.34,15.61,0.55,39.4,1
2012,01,02,11,0.34,14.63,0.71,39.96,2
2012,01,02,12,0.36,14.59,0.82,40.7,2
2012,01,02,13,0.36,14.62,0.84,40.45,2
2012,01,02,14,0.38,15.59,0.8,39.69,2
2012,01,02,15,0.36,16.51,0.84,39.26,2
2012,01,02,16,0.35,11.9,0.82,39.54,2
2012,01,02,17,0.35,11.39,0.23,38.49,1
2012,01,02,18,0.38,8.97,0.21,37.53,1
2012,01,02,19,0.4,6.87,0.8,37.1,2
2012,01,02,20,0.4,9.68,0.89,36.57,2
2012,01,02,21,0.42,9.79,0.82,35.61,2
2012,01,02,22,0.46,8.68,0.71,34.62,2
2012,01,02,23,0.51,10.33,0.57,33.61,1
2012,01,03,00,0.54,9.8,0.17,32.34,1
2012,01,03,01,0.5,10.12,0.49,32.26,1
2012,01,03,02,0.53,11.15,0.56,31.44,1
2012,01,03,03,0.54,9.32,0.17,30.26,1
2012,01,03,04,0.53,10.15,0.17,29.49,1
2012,01,03,05,0.54,9.62,0,29.44,1
2012,01,03,06,0.56,8.89,0.09,29.41,1
2012,01,03,07,0.54,13.62,0.41,29.78,1
2012,01,03,08,0.54,12.72,0.17,29.78,1
2012,01,03,09,0.45,17.11,0.22,30.03,1
2012,01,03,10,0.38,21.66,0.58,31.32,1
2012,01,03,11,0.36,21.01,0.67,30.68,2
2012,01,03,12,0.35,19.41,0.82,31.16,2
2012,01,03,13,0.35,15.18,0.75,31.38,2
2012,01,03,14,0.47,14.96,0.8,29.53,2
2012,01,03,15,0.37,18.29,0.38,29.07,1
2012,01,03,16,0.24,20.01,0.7,29.16,2
2012,01,03,17,0.24,21.21,0.49,28.26,1
2012,01,03,18,0.28,15.73,0.17,27.26,1
2012,01,03,19,0.32,11.51,0.17,26.35,1
2012,01,03,20,0.38,9.51,0.17,25.53,1
2012,01,03,21,0.47,11.44,0.22,24.72,1
2012,01,03,22,0.47,11.27,0.33,24.38,1
2012,01,03,23,0.45,11.57,0.22,23.76,1
2012,01,04,00,0.39,16.74,0.21,21.87,1
2012,01,04,01,0.32,11.03,0.17,19.74,1
2012,01,04,02,0.33,10.05,0,18.4,1
2012,01,04,03,0.35,9.72,0,18.03,1
2012,01,04,04,0.4,8.84,0,17.49,1
2012,01,04,05,0.43,7.1,0,17.35,1
2012,01,04,06,0.46,7.21,0,17.24,1
2012,01,04,07,0.53,5.11,0.17,17.61,1
2012,01,04,08,0.48,5.42,0.64,18.33,2
2012,01,04,09,0.45,4.73,0.64,20.58,2
2012,01,04,10,0.42,4.3,0.63,22.24,2
2012,01,04,11,0.44,5.34,0.63,23.99,2
2012,01,04,12,0.4,8.44,0.58,27.18,1
2012,01,04,13,0.43,9.34,0.55,28.14,1
2012,01,04,14,0.38,10.36,0.74,30.37,2
2012,01,04,15,0.4,8.99,0.55,31.44,1
2012,01,04,16,0.4,7.04,0.55,32.26,1
