2016,01,01,00,0.6,10.88,0,44.81,1
2016,01,01,01,0.62,8.42,1,43.94,2
2016,01,01,02,0.66,7.26,0,42.27,1
2016,01,01,03,0.68,6.9,0,41.61,1
2016,01,01,04,0.64,6.54,0.5,41.61,1
2016,01,01,05,0.64,7.54,0.13,41.21,1
2016,01,01,06,0.63,9.53,0.13,41.07,1
2016,01,01,07,0.64,7.42,0.89,40.27,2
2016,01,01,08,0.62,8.19,0,40.81,1
2016,01,01,09,0.62,7.04,0.13,40.81,1
2016,01,01,10,0.62,8.33,0.67,41.81,2
2016,01,01,11,0.59,8.51,0.18,43.48,1
2016,01,01,12,0.56,13,0.18,44.81,1
2016,01,01,13,0.57,11.66,0.67,45.61,2
2016,01,01,14,0.55,10.7,0.31,44.94,1
2016,01,01,15,0.55,7.69,0,44.75,1
2016,01,01,16,0.53,7.71,0.67,43.27,2
2016,01,01,17,0.53,6.66,0,42.81,1
2016,01,01,18,0.56,5,0,40.67,1
2016,01,01,19,0.55,9.89,0.21,39.34,1
2016,01,01,20,0.54,7.98,0,38.4,1
2016,01,01,21,0.52,10.26,0,38.4,1
2016,01,01,22,0.52,6.8,0,38,1
2016,01,01,23,0.53,4.26,0.21,37.34,1
2016,01,02,00,0.6,5.25,0.19,35.24,1
2016,01,02,01,0.64,6.76,0.19,34.08,1
2016,01,02,02,0.64,5.32,0,33.99,1
2016,01,02,03,0.69,4.98,0.19,32.82,1
2016,01,02,04,0.7,4.52,0.19,31.91,1
2016,01,02,05,0.72,6,0,31.61,1
2016,01,02,06,0.74,5.29,0,30.73,1
2016,01,02,07,0.71,4.95,0.19,31.43,1
2016,01,02,08,0.74,5.59,0.19,31.29,1
2016,01,02,09,0.67,5.89,0.19,36.13,1
2016,01,02,10,0.58,4.74,0,39.61,1
2016,01,02,11,0.46,8.78,0,42.77,1
2016,01,02,12,0.42,7.47,0,45.15,1
2016,01,02,13,0.42,9.85,0,45.74,1
2016,01,02,14,0.39,8.86,0,47.4,1
2016,01,02,15,0.38,8.03,0,47.77,1
2016,01,02,16,0.39,7.7,0,47.5,1
2016,01,02,17,0.45,6.05,0,44.67,1
2016,01,02,18,0.54,6.77,0,41.32,1
2016,01,02,19,0.58,5.93,0,40.11,1
2016,01,02,20,0.6,3.06,0,39.09,1
2016,01,02,21,0.63,4.83,0,38.3,1
2016,01,02,22,0.69,4.68,0,37.09,1
2016,01,02,23,0.71,5,0,36.53,1
2016,01,03,00,0.81,3.22,0,35.13,1
2016,01,03,01,0.83,5,0,33.83,1
2016,01,03,02,0.81,0,0,32.99,1
2016,01,03,03,0.84,4.24,0,31.64,1
2016,01,03,04,0.86,6.07,0,30.29,1
2016,01,03,05,0.85,3,0.19,31.87,1
2016,01,03,06,0.85,7.55,0,29.94,1
2016,01,03,07,0.82,2.45,0.19,31.34,1
2016,01,03,08,0.83,6.11,0.19,29.76,1
2016,01,03,09,0.83,4.67,0.19,34.3,1
2016,01,03,10,0.64,5.88,0.19,39.41,1
2016,01,03,11,0.62,4.53,0.23,42.62,1
2016,01,03,12,0.49,4.57,0.19,47.25,1
2016,01,03,13,0.46,9.23,0.22,49.5,1
2016,01,03,14,0.35,3.39,0.19,51.21,1
2016,01,03,15,0.3,0.52,0.19,52.68,1
2016,01,03,16,0.35,6.58,0.19,51.54,1
2016,01,03,17,0.39,8.23,0.19,47.87,1
2016,01,03,18,0.46,17.44,0.19,45.59,1
2016,01,03,19,0.54,17.06,0.19,40.68,1
2016,01,03,20,0.57,12.82,0.19,38.5,1
2016,01,03,21,0.58,8.62,0.19,37.24,1
2016,01,03,22,0.64,7.55,0.22,35.49,1
2016,01,03,23,0.63,6.87,0.19,35.25,1
2016,01,04,00,0.67,7.78,0.19,33.88,1
2016,01,04,01,0.69,6.54,0.19,33.2,1
2016,01,04,02,0.71,3.75,0.19,32.25,1
2016,01,04,03,0.68,5.16,0.28,32.86,1
2016,01,04,04,0.71,7.79,0.22,32.29,1
2016,01,04,05,0.65,8.37,0.27,33.84,1
2016,01,04,06,0.64,8.09,0.26,32.98,1
2016,01,04,07,0.64,7.73,0.68,33.05,2
2016,01,04,08,0.55,14.67,0,34.26,1
2016,01,04,09,0.44,20.34,0.27,32.86,1
2016,01,04,10,0.44,15.14,0.62,33.47,2
2016,01,04,11,0.43,16.67,0.26,35.17,1
2016,01,04,12,0.39,18.96,0.27,36.26,1
2016,01,04,13,0.35,19.77,0.27,36.12,1
2016,01,04,14,0.31,18.75,0.27,37.65,1
2016,01,04,15,0.32,20.17,0.26,36.56,1
2016,01,04,16,0.34,17.34,0.62,33.65,2
2016,01,04,17,0.34,20.1,0,31.47,1
2016,01,04,18,0.33,16.17,0.23,30.38,1
2016,01,04,19,0.34,19.33,0.19,29.47,1
2016,01,04,20,0.36,20.75,0.19,27.86,1
2016,01,04,21,0.4,17.58,0.19,26.47,1
2016,01,04,22,0.39,17.43,0.19,25.2,1
2016,01,04,23,0.41,16.16,0,23.2,1
2016,01,05,00,0.41,20.13,0,21.24,1
2016,01,05,01,0.45,21.22,0,19.42,1
2016,01,05,02,0.46,19.52,0,18.21,1
2016,01,05,03,0.47,15.24,0,16.56,1
2016,01,05,04,0.49,17.62,0,16.56,1
2016,01,05,05,0.51,12.91,0,15.82,1
2016,01,05,06,0.54,11.94,0,15.47,1
2016,01,05,07,0.55,13.23,0,15.47,1
2016,01,05,08,0.54,11.84,0,16.61,1
2016,01,05,09,0.5,12.89,0,18.65,1
2016,01,05,10,0.43,9.76,0,21.61,1
2016,01,05,11,0.38,9.04,0,24.48,1
2016,01,05,12,0.35,7.47,0,27.29,1
2016,01,05,13,0.31,6.37,0,29.61,1
2016,01,05,14,0.29,8,0,32.15,1
2016,01,05,15,0.28,7.01,0,32.48,1
2016,01,05,16,0.27,4.26,0,32.61,1
2016,01,05,17,0.28,3.4,0,31.34,1
2016,01,05,18,0.33,6.66,0,29.88,1
2016,01,05,19,0.43,8,0,27.23,1
2016,01,05,20,0.45,6,0,25.41,1
2016,01,05,21,0.49,6,0,24.9,1
2016,01,05,22,0.54,1,0,24.12,1
2016,01,05,23,0.57,3,0,23.39,1
2016,01,06,00,0.63,0,0,22.91,1
2016,01,06,01,0.72,0,0,20.78,1
2016,01,06,02,0.74,2.69,0,19.25,1
2016,01,06,03,0.75,5,0,19.07,1
2016,01,06,04,0.77,2.64,0,19.07,1
2016,01,06,05,0.73,0,0,18.95,1
2016,01,06,06,0.79,3,0,17.99,1
2016,01,06,07,0.75,3,0,18.53,1
2016,01,06,08,0.78,4,0,19.62,1
2016,01,06,09,0.75,2.54,0.19,24.29,1
2016,01,06,10,0.59,2.77,0.19,28.23,1
2016,01,06,11,0.42,6.41,0,32.18,1
2016,01,06,12,0.32,6.31,0,34.65,1
2016,01,06,13,0.25,6.11,0,37.18,1
2016,01,06,14,0.27,6.02,0,38.44,1
2016,01,06,15,0.31,4.97,0.19,40.09,1
2016,01,06,16,0.3,3.68,0.19,39.61,1
2016,01,06,17,0.34,2.94,0.19,36.74,1
2016,01,06,18,0.48,2.72,0.19,34.95,1
2016,01,06,19,0.58,4.33,0.23,32.43,1
2016,01,06,20,0.56,2.69,0,34.28,1
2016,01,06,21,0.57,1,0.31,33.85,1
2016,01,06,22,0.64,2.77,0.69,33.81,2
2016,01,06,23,0.63,3.44,0.27,33.54,1
2016,01,07,00,0.64,2,0.31,33.74,1
2016,01,07,01,0.71,1,0.64,33.03,2
2016,01,07,02,0.76,2.33,0,32.75,1
2016,01,07,03,0.76,0,0.31,34.01,1
2016,01,07,04,0.78,1,0.89,33.84,2
2016,01,07,05,0.77,0.76,0,34.8,1
2016,01,07,06,0.75,2,0.31,35.77,1
2016,01,07,07,0.75,3.94,1,35.4,2
2016,01,07,08,0.73,4.17,0.31,36.26,1
2016,01,07,09,0.84,3,0,37.05,1
2016,01,07,10,0.84,2,1,37.67,2
2016,01,07,11,0.82,3,0,38.44,1
2016,01,07,12,0.81,3,0,39.86,1
2016,01,07,13,0.81,1.97,1,40.53,2
2016,01,07,14,0.82,1.01,0,41.06,1
2016,01,07,15,0.82,1.77,0,41.87,1
2016,01,07,16,0.84,1.34,1,42.44,2
2016,01,07,17,0.83,2.53,0,42.5,1
2016,01,07,18,0.81,3.22,0,42.5,1
2016,01,07,19,0.86,4.99,1,41.48,2
2016,01,07,20,0.88,2.39,0,41.29,1
2016,01,07,21,0.9,3.44,0,41.22,1
2016,01,07,22,0.88,4.95,1,40.65,2
2016,01,07,23,0.9,3.11,0,40.35,1
2016,01,08,00,0.92,4.18,0,39.84,1
2016,01,08,01,0.92,3.91,1,40.23,2
2016,01,08,02,0.95,3.43,0,39.72,1
2016,01,08,03,0.92,3.31,0,39.72,2
2016,01,08,04,0.95,1.51,1,39.72,2
2016,01,08,05,0.93,3.74,0,39.72,1
2016,01,08,06,0.94,4.68,0,39.55,1
2016,01,08,07,0.94,3.06,1,40.19,2
2016,01,08,08,0.92,4.09,0,40.35,1
2016,01,08,09,0.9,3.78,0,40.74,1
2016,01,08,10,0.94,3.3,1,40.74,2
2016,01,08,11,0.96,5.22,0,40.91,2
2016,01,08,12,0.96,3.14,0,41.72,2
2016,01,08,13,0.96,3.96,1,41.84,2
2016,01,08,14,0.93,2.68,0,42.74,1
2016,01,08,15,0.95,3.1,0,42.44,2
2016,01,08,16,0.95,3.32,1,42.44,2
2016,01,08,17,0.9,1.96,0,42.74,1
2016,01,08,18,0.95,3.7,0,42.44,1
2016,01,08,19,0.9,2.16,1,42.74,2
2016,01,08,20,0.89,1.01,0.31,43.33,1
2016,01,08,21,0.89,2.59,0.31,43.33,1
2016,01,08,22,0.87,2.62,1,44.23,2
2016,01,08,23,0.87,2.25,0.31,44.23,1
2016,01,09,00,0.89,2.42,0.31,43.72,1
2016,01,09,01,0.89,3.68,1,43.21,2
2016,01,09,02,0.9,2.85,0,43.04,1
2016,01,09,03,0.88,5,0,43.04,1
2016,01,09,04,0.85,5.05,1,42.62,2
2016,01,09,05,0.93,2.6,0,41.76,1
2016,01,09,06,0.94,1.87,0,41.63,1
2016,01,09,07,0.96,2.25,1,41.33,2
2016,01,09,08,0.95,2.12,0,41.93,2
2016,01,09,09,0.95,1.3,0,42.41,1
2016,01,09,10,0.94,2.45,1,44.23,2
2016,01,09,11,0.94,2.02,0,45.72,1
2016,01,09,12,0.93,1.18,0,46.26,1
2016,01,09,13,0.95,1.13,1,46.43,2
2016,01,09,14,0.9,2.14,0,48.72,1
2016,01,09,15,0.88,4.52,0.31,49.2,1
2016,01,09,16,0.87,5.32,0.7,49.26,2
2016,01,09,17,0.9,4.99,0,48.79,1
2016,01,09,18,0.93,5.48,0,47.99,1
2016,01,09,19,0.91,4.54,1,48.2,2
2016,01,09,20,0.93,4.98,0.31,48.03,1
2016,01,09,21,0.9,6.79,0,49.1,1
2016,01,09,22,0.94,2.54,1,49.58,3
2016,01,09,23,0.94,5.63,0,50.2,3
2016,01,10,00,0.95,5.29,0,51.31,2
2016,01,10,01,0.95,5.65,1,51.61,3
2016,01,10,02,0.94,7.91,0,52.72,3
2016,01,10,03,0.98,6.87,0,54,3
2016,01,10,04,0.95,7.07,1,55.52,3
2016,01,10,05,0.93,13.19,0,56.97,2
2016,01,10,06,0.93,12.92,0,57.8,1
2016,01,10,07,0.95,12.87,1,56.69,2
2016,01,10,08,0.93,12.08,0,56.98,1
2016,01,10,09,0.87,12.67,0,58.97,1
2016,01,10,10,0.76,19.65,0.69,60.7,2
2016,01,10,11,0.73,16.17,0,59.21,1
2016,01,10,12,0.66,13.34,0.31,60.47,1
2016,01,10,13,0.55,13.06,0.55,60.94,1
2016,01,10,14,0.51,14.5,0.31,60.16,1
2016,01,10,15,0.51,14.44,0.31,60.32,1
2016,01,10,16,0.54,16.19,0.61,58.13,2
2016,01,10,17,0.48,19.78,0.24,53.61,1
2016,01,10,18,0.46,20.66,0.19,48.29,2
2016,01,10,19,0.5,16.93,0.19,45.69,1
2016,01,10,20,0.5,17.93,0.19,43.69,1
2016,01,10,21,0.5,14.86,0.21,42.68,1
2016,01,10,22,0.5,13.64,0.25,40.35,1
2016,01,10,23,0.45,14.98,0.19,39.29,1
2016,01,11,00,0.44,16.12,0.19,37.68,1
2016,01,11,01,0.47,14.79,0,35.74,1
2016,01,11,02,0.44,12.65,0,33.83,1
2016,01,11,03,0.46,11.81,0,32.27,1
2016,01,11,04,0.46,9.22,0,30.81,1
2016,01,11,05,0.46,8.16,0,30.27,1
2016,01,11,06,0.46,9.89,0,29.38,1
2016,01,11,07,0.43,10.84,0,28.76,1
2016,01,11,08,0.42,12.83,0,28.75,1
2016,01,11,09,0.41,9.08,0,29.91,1
2016,01,11,10,0.38,6.53,0,31.71,1
2016,01,11,11,0.34,10.26,0.19,34.36,1
2016,01,11,12,0.32,10.41,0.19,36.45,1
2016,01,11,13,0.3,9.5,0.19,37.38,1
2016,01,11,14,0.24,9.17,0.19,38.7,1
2016,01,11,15,0.24,11.37,0.19,39.29,1
2016,01,11,16,0.23,8.82,0.19,39.74,1
2016,01,11,17,0.27,6.52,0.19,38.13,1
2016,01,11,18,0.36,10,0.19,35.71,1
2016,01,11,19,0.37,7.82,0.46,34.15,1
2016,01,11,20,0.44,5.13,0,32.33,1
2016,01,11,21,0.49,4.23,0.19,31.55,1
2016,01,11,22,0.52,1.32,0.19,30.45,1
2016,01,11,23,0.56,3.67,0,30.78,1
2016,01,12,00,0.56,2.99,0,30.04,1
2016,01,12,01,0.57,2.89,0.53,29.25,1
2016,01,12,02,0.55,2.32,0.21,29.25,1
2016,01,12,03,0.58,4.08,0.17,29.17,1
2016,01,12,04,0.57,3.37,0.65,28.98,2
2016,01,12,05,0.6,6.28,0.31,29.91,1
2016,01,12,06,0.61,7.78,0.31,31.46,1
2016,01,12,07,0.64,7.44,0.75,31.61,2
2016,01,12,08,0.6,9.93,0,33.86,1
2016,01,12,09,0.5,14.84,0.31,34.78,1
2016,01,12,10,0.44,13.83,1,37.04,2
2016,01,12,11,0.42,14.73,0,39.81,1
2016,01,12,12,0.4,14.97,0.31,41.09,1
2016,01,12,13,0.37,15.14,1,43.28,2
2016,01,12,14,0.36,13.71,0,43.87,1
2016,01,12,15,0.32,13.78,0.25,46.32,1
2016,01,12,16,0.32,15.12,0.28,45.93,1
2016,01,12,17,0.37,8.19,0.31,45.22,1
2016,01,12,18,0.46,12.28,0.18,42.71,1
2016,01,12,19,0.51,12.51,0.49,41.14,1
2016,01,12,20,0.74,17.96,0.31,35.64,1
2016,01,12,21,0.56,17.61,0,34.78,1
2016,01,12,22,0.39,21.03,0.31,33.83,1
2016,01,12,23,0.35,16.96,0.22,30.78,1
2016,01,13,00,0.39,11.86,0.19,28.38,1
2016,01,13,01,0.4,10.86,0.19,26.91,1
2016,01,13,02,0.42,10.4,0,25.57,1
2016,01,13,03,0.43,14.07,0,24.38,1
2016,01,13,04,0.45,10.65,0,23.42,1
2016,01,13,05,0.42,16.67,0,23.33,1
2016,01,13,06,0.44,12.43,0,22.32,1
2016,01,13,07,0.46,7.33,0,21.39,1
2016,01,13,08,0.43,8.2,0,21.81,1
2016,01,13,09,0.41,9.64,0,23.28,1
2016,01,13,10,0.36,10.17,0.19,24.41,1
2016,01,13,11,0.35,13.77,0.19,25.6,1
2016,01,13,12,0.32,11.75,0.19,26.96,1
2016,01,13,13,0.31,11.31,0.19,28.36,1
2016,01,13,14,0.29,13.53,0.19,29.47,1
2016,01,13,15,0.29,9.45,0.14,30.58,1
2016,01,13,16,0.3,7.81,0.46,30.19,1
2016,01,13,17,0.31,7.27,0.24,29.83,1
