2013,01,01,00,0.71,1.54,0.68,38.49,2
2013,01,01,01,0.71,1.26,0.77,38.89,2
2013,01,01,02,0.67,2,0.61,39.99,2
2013,01,01,03,0.55,2,0.93,41.57,2
2013,01,01,04,0.54,4.21,0.89,42.9,2
2013,01,01,05,0.53,4.36,0.86,43.1,2
2013,01,01,06,0.53,6.17,0.74,43.92,2
2013,01,01,07,0.53,5.16,0.77,44.4,2
2013,01,01,08,0.54,5.79,0.89,44.4,2
2013,01,01,09,0.55,6.4,0.74,44.22,2
2013,01,01,10,0.56,4.48,0.86,43.82,2
2013,01,01,11,0.56,5.95,0.84,43.51,2
2013,01,01,12,0.59,7.47,1,43.2,2
2013,01,01,13,0.61,7.67,1,42.3,2
2013,01,01,14,0.6,10.7,1,41.93,2
2013,01,01,15,0.61,8.96,1,41.68,2
2013,01,01,16,0.63,6.65,0.95,40.78,2
2013,01,01,17,0.63,5.53,0.81,40.01,2
2013,01,01,18,0.62,6.97,1,39.6,2
2013,01,01,19,0.62,7.34,0.86,38.72,2
2013,01,01,20,0.57,5.86,0.88,37.72,2
2013,01,01,21,0.6,5.26,1,37.6,2
2013,01,01,22,0.59,6.41,0.82,36.84,2
2013,01,01,23,0.57,6.21,0.71,35.89,2
2013,01,02,00,0.63,5.53,0.81,40.01,2
2013,01,02,01,0.62,6.97,1,39.6,2
2013,01,02,02,0.62,7.34,0.86,38.72,2
2013,01,02,03,0.57,5.86,0.88,37.72,2
2013,01,02,04,0.6,5.26,1,37.6,2
2013,01,02,05,0.59,6.41,0.82,36.84,2
2013,01,02,06,0.57,6.21,0.71,35.89,2
2013,01,02,07,0.58,5.91,0.68,35.47,2
2013,01,02,08,0.59,8.22,0.55,34.29,1
2013,01,02,09,0.54,7.48,0.6,35.01,2
2013,01,02,10,0.5,8.71,0.55,35.45,1
2013,01,02,11,0.48,9.14,0.41,36.02,1
2013,01,02,12,0.46,9.79,0.41,35.73,1
2013,01,02,13,0.43,11.42,0.55,36.63,1
2013,01,02,14,0.41,10.42,0.55,37.88,1
2013,01,02,15,0.41,10.85,0.55,37.26,1
2013,01,02,16,0.42,10.35,0.41,36.61,1
2013,01,02,17,0.44,8.04,0.55,35.62,1
2013,01,02,18,0.46,7,0.55,34.88,1
2013,01,02,19,0.5,5.93,0.41,34.04,1
2013,01,02,20,0.51,6.72,0.41,33.23,1
2013,01,02,21,0.55,3.86,0.41,32.63,1
2013,01,02,22,0.53,2.94,0.44,32.44,1
2013,01,02,23,0.51,5.1,0.49,31.75,1
2013,01,03,00,0.54,6.24,0.44,31.28,1
2013,01,03,01,0.56,5.68,0.63,30.74,2
2013,01,03,02,0.54,5.97,0.68,30.14,2
2013,01,03,03,0.6,3.86,0.68,30.21,2
2013,01,03,04,0.58,3.73,0.77,30.21,2
2013,01,03,05,0.6,4.46,0.76,29.76,2
2013,01,03,06,0.61,3.88,0.83,29.63,2
2013,01,03,07,0.6,3.02,0.68,29.86,2
2013,01,03,08,0.63,3.73,0.63,29.35,2
2013,01,03,09,0.58,1.84,0.55,30.09,1
2013,01,03,10,0.5,1,0.55,31.55,1
2013,01,03,11,0.48,3.93,0.6,32.79,2
2013,01,03,12,0.45,5.07,0.46,34.29,1
2013,01,03,13,0.46,4.76,0.41,35.25,1
2013,01,03,14,0.46,7.06,0.41,36.27,1
2013,01,03,15,0.46,8.01,0.17,37.17,1
2013,01,03,16,0.47,7.79,0.17,37.36,1
2013,01,03,17,0.48,5.84,0.17,36.7,1
2013,01,03,18,0.54,5.51,0.17,35.2,1
2013,01,03,19,0.65,4.08,0,33.19,1
2013,01,03,20,0.63,3.75,0,33.22,1
2013,01,03,21,0.68,4.51,0,32.26,1
2013,01,03,22,0.7,4.56,0,31.64,1
2013,01,03,23,0.7,3.15,0,31.41,1
2013,01,04,00,0.77,0.96,0,30.71,1
2013,01,04,01,0.75,0.55,0,29.92,1
2013,01,04,02,0.78,1.47,0,29.6,1
2013,01,04,03,0.8,3.16,0,29.39,1
2013,01,04,04,0.71,2,0.17,30.33,1
2013,01,04,05,0.69,3.56,0.17,30.17,1
2013,01,04,06,0.64,3.59,0.17,31.8,1
2013,01,04,07,0.6,2.81,0.17,31.69,1
2013,01,04,08,0.64,3.26,0.17,31.8,1
2013,01,04,09,0.57,4.62,0.17,35.02,1
2013,01,04,10,0.46,9.09,0.23,37.96,1
2013,01,04,11,0.42,14.31,0.23,39.26,1
2013,01,04,12,0.4,9.93,0.31,41.26,1
2013,01,04,13,0.38,8.68,0.17,42.36,1
2013,01,04,14,0.37,9.58,0.17,43.34,1
2013,01,04,15,0.36,11.14,0,43.92,1
2013,01,04,16,0.36,10.19,0.17,44.28,1
2013,01,04,17,0.36,8.17,0.49,43.12,1
2013,01,04,18,0.39,8.43,0.41,41.93,1
2013,01,04,19,0.4,9.61,0.21,40.72,1
2013,01,04,20,0.42,8.11,0.17,39.09,1
